SBS HSC	SBS 46	SBSn 1	SBS45	SBSn 2	SBS36
0.0	0.0	0.0	0.31240188383045525	0.0	0.6875981161695447
0.0	0.49504950495049505	0.22772277227722773	0.0	0.27722772277227725	0.0
0.0	0.4322033898305085	0.211864406779661	0.0423728813559322	0.2542372881355932	0.059322033898305086
0.0	0.5490196078431373	0.0	0.058823529411764705	0.30392156862745096	0.08823529411764706
0.0	0.603448275862069	0.0	0.28448275862068967	0.0	0.11206896551724138
0.0	0.43577981651376146	0.1743119266055046	0.22935779816513763	0.16055045871559634	0.0
0.0	0.4358974358974359	0.0	0.1452991452991453	0.4188034188034188	0.0
0.0	0.36363636363636365	0.0	0.05454545454545454	0.5818181818181818	0.0
0.0	0.5042016806722689	0.0	0.07563025210084033	0.42016806722689076	0.0
0.0	0.3974358974358974	0.1794871794871795	0.05128205128205128	0.3717948717948718	0.0
0.0	0.24305555555555555	0.0	0.3506944444444444	0.0	0.40625
0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.631578947368421	0.0	0.0	0.3684210526315789	0.0
0.0	0.23636363636363636	0.0	0.6272727272727273	0.0	0.13636363636363635
0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.4634146341463415	0.0	0.056910569105691054	0.3170731707317073	0.16260162601626016
0.0	0.4166666666666667	0.0	0.175	0.3	0.10833333333333334
0.0	0.31343283582089554	0.2835820895522388	0.0	0.40298507462686567	0.0
0.0	0.3684210526315789	0.0	0.11842105263157894	0.2565789473684211	0.2565789473684211
0.0	0.4194915254237288	0.0	0.0	0.5805084745762712	0.0
0.0	0.31976744186046513	0.0	0.6802325581395349	0.0	0.0
0.0	0.5909090909090909	0.0	0.09090909090909091	0.3181818181818182	0.0
0.0	0.3853658536585366	0.0	0.1024390243902439	0.40487804878048783	0.1073170731707317
0.0	0.0	0.0	1.0	0.0	0.0
0.0	0.4752475247524752	0.2871287128712871	0.1188118811881188	0.1188118811881188	0.0
0.0	0.0	0.0	1.0	0.0	0.0
0.0	0.4864864864864865	0.44144144144144143	0.0	0.0	0.07207207207207207
0.0	0.6481481481481481	0.19444444444444445	0.0	0.1574074074074074	0.0
0.0	0.4764705882352941	0.0	0.09411764705882353	0.4294117647058823	0.0
0.0	0.3652173913043478	0.0	0.10434782608695652	0.391304347826087	0.1391304347826087
0.0	0.6173913043478261	0.0	0.0	0.3826086956521739	0.0
0.0	0.3458904109589041	0.0	0.08904109589041095	0.3493150684931507	0.21575342465753425
0.0	0.6060606060606061	0.0	0.0	0.3939393939393939	0.0
0.0	0.3712121212121212	0.3333333333333333	0.05303030303030303	0.24242424242424243	0.0
0.0	0.415929203539823	0.0	0.0	0.584070796460177	0.0
0.0	0.4807692307692308	0.1794871794871795	0.0	0.33974358974358976	0.0
0.0	0.6226415094339622	0.0	0.07547169811320754	0.3018867924528302	0.0
0.0	0.3157894736842105	0.0	0.07017543859649122	0.5087719298245614	0.10526315789473684
0.0	0.48034934497816595	0.0	0.0	0.43231441048034935	0.08733624454148471
0.0	0.20680628272251309	0.0	0.2931937172774869	0.24345549738219896	0.25654450261780104
0.0	0.41923076923076924	0.18461538461538463	0.11153846153846154	0.17307692307692307	0.11153846153846154
0.0	0.36666666666666664	0.0	0.1	0.5333333333333333	0.0
0.0	0.5882352941176471	0.0	0.0	0.4117647058823529	0.0
0.0	0.20279720279720279	0.0	0.36363636363636365	0.0	0.43356643356643354
0.0	0.0	0.0	0.2674199623352166	0.0	0.7325800376647834
0.0	0.0	0.0	0.5497076023391813	0.4502923976608187	0.0
0.0	0.872	0.0	0.128	0.0	0.0
0.0	0.556390977443609	0.0	0.0	0.44360902255639095	0.0
0.0	0.5339805825242718	0.30097087378640774	0.0	0.1650485436893204	0.0
0.0	0.7938931297709924	0.20610687022900764	0.0	0.0	0.0
0.0	0.35537190082644626	0.0	0.14049586776859505	0.38016528925619836	0.12396694214876033
0.0	0.13978494623655913	0.0	0.13978494623655913	0.45161290322580644	0.26881720430107525
0.0	0.56	0.0	0.072	0.368	0.0
0.0	0.5797101449275363	0.0	0.07971014492753623	0.34057971014492755	0.0
0.0	0.0	0.0	0.2585034013605442	0.0	0.7414965986394558
0.0	0.40718562874251496	0.0	0.08383233532934131	0.5089820359281437	0.0
0.0	0.5916030534351145	0.0	0.0	0.4083969465648855	0.0
0.0	0.27983539094650206	0.0	0.12757201646090535	0.4403292181069959	0.1522633744855967
0.0	0.6095890410958904	0.0	0.1780821917808219	0.21232876712328766	0.0
0.0	0.15753424657534246	0.0	0.4006849315068493	0.0	0.4417808219178082
0.0	0.5963302752293578	0.0	0.0	0.26605504587155965	0.13761467889908258
0.0	0.0	0.0	0.3701067615658363	0.0	0.6298932384341637
0.0	0.31932773109243695	0.0	0.2605042016806723	0.2689075630252101	0.15126050420168066
0.0	0.34710743801652894	0.0	0.5041322314049587	0.0	0.1487603305785124
0.0	0.3442028985507246	0.0	0.14492753623188406	0.4384057971014493	0.07246376811594203
0.0	0.18811881188118812	0.0	0.4158415841584158	0.0	0.39603960396039606
0.0	0.24752475247524752	0.0	0.37623762376237624	0.0	0.37623762376237624
0.0	0.23119777158774374	0.0	0.2618384401114206	0.233983286908078	0.27298050139275765
0.0	0.0	0.0	0.20614035087719298	0.0	0.793859649122807
0.0	0.4588910133843212	0.0	0.0	0.5411089866156787	0.0
0.0	0.43661971830985913	0.0	0.07746478873239436	0.38028169014084506	0.1056338028169014
0.0	0.7712418300653595	0.0	0.0	0.22875816993464052	0.0
0.0	0.6923076923076923	0.3076923076923077	0.0	0.0	0.0
0.0	0.49162011173184356	0.0	0.0782122905027933	0.4301675977653631	0.0
0.0	0.28205128205128205	0.0	0.46794871794871795	0.25	0.0
0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.4666666666666667	0.24166666666666667	0.0	0.2916666666666667	0.0
0.0	0.5555555555555556	0.0	0.0	0.3395061728395062	0.10493827160493827
0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.39814814814814814	0.0	0.07407407407407407	0.37962962962962965	0.14814814814814814
0.0	0.0	0.0	0.47692307692307695	0.3769230769230769	0.14615384615384616
0.0	0.5428571428571428	0.22857142857142856	0.0	0.22857142857142856	0.0
0.0	0.24427480916030533	0.0	0.1297709923664122	0.5114503816793893	0.11450381679389313
0.0	0.4411764705882353	0.0	0.0	0.5588235294117647	0.0
0.0	0.7037037037037037	0.2962962962962963	0.0	0.0	0.0
0.0	0.5094339622641509	0.33962264150943394	0.07547169811320754	0.0	0.07547169811320754
0.0	0.42033898305084744	0.0	0.05593220338983051	0.523728813559322	0.0
0.0	0.460431654676259	0.23741007194244604	0.0	0.302158273381295	0.0
0.0	0.29596412556053814	0.0	0.45739910313901344	0.0	0.24663677130044842
0.0	0.5202205882352942	0.0	0.0	0.4797794117647059	0.0
0.0	0.40875912408759124	0.0	0.20437956204379562	0.26277372262773724	0.12408759124087591
0.0	0.2535211267605634	0.0	0.352112676056338	0.0	0.39436619718309857
0.0	0.35294117647058826	0.0	0.08021390374331551	0.25133689839572193	0.3155080213903743
0.0	0.41818181818181815	0.0	0.07727272727272727	0.33636363636363636	0.16818181818181818
0.0	0.6511627906976745	0.0	0.0	0.26356589147286824	0.08527131782945736
0.0	0.18115942028985507	0.0	0.07246376811594203	0.5144927536231884	0.2318840579710145
0.0	0.42748091603053434	0.0	0.17557251908396945	0.3053435114503817	0.0916030534351145
0.0	0.4217391304347826	0.0	0.06956521739130435	0.34347826086956523	0.16521739130434782
0.0	0.23113207547169812	0.18867924528301888	0.09433962264150944	0.42452830188679247	0.06132075471698113
0.0	0.3584905660377358	0.0	0.08490566037735849	0.5566037735849056	0.0
0.0	0.4765625	0.0	0.0859375	0.328125	0.109375
0.0	0.2235294117647059	0.21470588235294116	0.12058823529411765	0.24705882352941178	0.19411764705882353
0.0	0.1932367149758454	0.0	0.5990338164251208	0.20772946859903382	0.0
0.0	0.4609375	0.0	0.1484375	0.390625	0.0
0.0	0.4977168949771689	0.1643835616438356	0.0	0.2602739726027397	0.0776255707762557
0.0	0.4697986577181208	0.0	0.0	0.44966442953020136	0.08053691275167785
0.0	0.7256637168141593	0.0	0.0	0.2743362831858407	0.0
0.0	0.22336769759450173	0.0	0.25773195876288657	0.0	0.5189003436426117
0.0	0.5919540229885057	0.0	0.0	0.40804597701149425	0.0
0.0	0.2601626016260163	0.0	0.3048780487804878	0.0	0.4349593495934959
0.0	0.0	0.0	0.41847826086956524	0.30434782608695654	0.27717391304347827
0.0	0.551948051948052	0.3181818181818182	0.0	0.12987012987012986	0.0
0.0	0.3237704918032787	0.0	0.12295081967213115	0.4672131147540984	0.0860655737704918
0.0	0.45774647887323944	0.2323943661971831	0.0	0.30985915492957744	0.0
0.0	0.4970414201183432	0.0	0.0650887573964497	0.4378698224852071	0.0
0.0	0.5315315315315315	0.0	0.07207207207207207	0.3963963963963964	0.0
0.0	0.37142857142857144	0.0	0.06428571428571428	0.5642857142857143	0.0
0.0	0.35384615384615387	0.2153846153846154	0.09230769230769231	0.26153846153846155	0.07692307692307693
0.0	0.4807692307692308	0.0	0.04807692307692308	0.33653846153846156	0.1346153846153846
0.0	0.31386861313868614	0.40875912408759124	0.0	0.2116788321167883	0.06569343065693431
0.0	0.5701754385964912	0.0	0.0	0.4298245614035088	0.0
0.0	0.6277372262773723	0.0	0.0	0.3722627737226277	0.0
0.0	0.6285714285714286	0.0	0.0	0.37142857142857144	0.0
0.0	0.5570469798657718	0.0	0.0738255033557047	0.30201342281879195	0.06711409395973154
0.0	0.39622641509433965	0.16981132075471697	0.16037735849056603	0.27358490566037735	0.0
0.0	0.39805825242718446	0.1941747572815534	0.08737864077669903	0.32038834951456313	0.0
0.0	0.5982142857142857	0.3125	0.0	0.0	0.08928571428571429
0.0	0.4808362369337979	0.0	0.04878048780487805	0.3170731707317073	0.15331010452961671
0.0	0.16243654822335024	0.0	0.17258883248730963	0.5076142131979695	0.15736040609137056
0.0	0.0	0.0	1.0	0.0	0.0
0.0	0.5346534653465347	0.0	0.0594059405940594	0.40594059405940597	0.0
0.0	0.4954954954954955	0.0	0.05405405405405406	0.45045045045045046	0.0
0.0	0.47183098591549294	0.18544600938967137	0.0	0.3427230046948357	0.0
0.0	0.411214953271028	0.0	0.08411214953271028	0.3925233644859813	0.11214953271028037
0.0	0.7777777777777778	0.0	0.0	0.2222222222222222	0.0
0.0	0.6290322580645161	0.0	0.06451612903225806	0.3064516129032258	0.0
0.0	0.17272727272727273	0.0	0.2909090909090909	0.43636363636363634	0.1
0.0	0.7280701754385965	0.0	0.0	0.2719298245614035	0.0
0.0	0.19545454545454546	0.0	0.4727272727272727	0.0	0.33181818181818185
0.0	0.24519230769230768	0.0	0.27403846153846156	0.2548076923076923	0.22596153846153846
0.0	0.5038167938931297	0.0	0.05343511450381679	0.44274809160305345	0.0
0.0	0.6745562130177515	0.0	0.0	0.3254437869822485	0.0
0.0	0.3888888888888889	0.2698412698412698	0.15079365079365079	0.19047619047619047	0.0
0.0	0.24509803921568626	0.2549019607843137	0.10784313725490197	0.27450980392156865	0.11764705882352941
0.0	0.7528735632183908	0.0	0.0	0.2471264367816092	0.0
0.0	0.0	0.0	1.0	0.0	0.0
0.0	0.33663366336633666	0.0	0.06930693069306931	0.594059405940594	0.0
0.0	0.35555555555555557	0.0	0.11851851851851852	0.42962962962962964	0.0962962962962963
0.0	0.5555555555555556	0.0	0.07777777777777778	0.36666666666666664	0.0
0.0	0.36936936936936937	0.0	0.0	0.6306306306306306	0.0
0.0	0.5602094240837696	0.2617801047120419	0.0	0.17801047120418848	0.0
0.0	0.6944444444444444	0.0	0.0	0.2222222222222222	0.08333333333333333
0.0	0.6005361930294906	0.0	0.0	0.39946380697050937	0.0
0.0	0.4336283185840708	0.24336283185840707	0.0	0.3230088495575221	0.0
0.0	0.5158730158730159	0.19047619047619047	0.0	0.29365079365079366	0.0
0.0	0.3611111111111111	0.14052287581699346	0.0	0.49836601307189543	0.0
0.0	0.572463768115942	0.0	0.043478260869565216	0.2898550724637681	0.09420289855072464
0.0	0.2803738317757009	0.21121495327102804	0.0	0.508411214953271	0.0
0.0	0.5238095238095238	0.2857142857142857	0.0	0.19047619047619047	0.0
0.0	0.7430167597765364	0.0	0.0	0.2569832402234637	0.0
0.0	0.0	0.0	0.5742574257425742	0.0	0.42574257425742573
0.0	0.2217573221757322	0.0	0.11297071129707113	0.4602510460251046	0.20502092050209206
0.0	0.6336633663366337	0.0	0.0	0.2871287128712871	0.07920792079207921
0.0	0.2510460251046025	0.0	0.200836820083682	0.4476987447698745	0.100418410041841
0.0	0.4264705882352941	0.0	0.0661764705882353	0.5073529411764706	0.0
0.0	0.5141242937853108	0.20903954802259886	0.0	0.1807909604519774	0.096045197740113
0.0	0.3870967741935484	0.3064516129032258	0.0	0.3064516129032258	0.0
0.0	0.5702127659574469	0.0	0.0	0.4297872340425532	0.0
0.1271186440677966	0.3220338983050847	0.17796610169491525	0.0	0.3728813559322034	0.0
0.13043478260869565	0.4057971014492754	0.2246376811594203	0.0	0.13768115942028986	0.10144927536231885
0.13043478260869565	0.4434782608695652	0.19130434782608696	0.08695652173913043	0.14782608695652175	0.0
0.13076923076923078	0.4153846153846154	0.45384615384615384	0.0	0.0	0.0
0.13333333333333333	0.26666666666666666	0.17254901960784313	0.0	0.42745098039215684	0.0
0.13709677419354838	0.46774193548387094	0.1774193548387097	0.056451612903225805	0.16129032258064516	0.0
0.13815789473684212	0.33881578947368424	0.0	0.0	0.4605263157894737	0.0625
0.1393939393939394	0.6	0.0	0.0	0.2606060606060606	0.0
0.14173228346456693	0.3543307086614173	0.2047244094488189	0.047244094488188976	0.25196850393700787	0.0
0.14193548387096774	0.15483870967741936	0.0	0.1032258064516129	0.45161290322580644	0.14838709677419354
0.14285714285714285	0.5238095238095238	0.19047619047619047	0.0	0.14285714285714285	0.0
0.14492753623188406	0.39855072463768115	0.17391304347826086	0.0	0.2028985507246377	0.07971014492753623
0.14705882352941177	0.5176470588235295	0.0	0.07647058823529412	0.25882352941176473	0.0
0.14857142857142858	0.36	0.0	0.05714285714285714	0.4342857142857143	0.0
0.15151515151515152	0.696969696969697	0.0	0.0	0.15151515151515152	0.0
0.1518987341772152	0.4240506329113924	0.0	0.05063291139240506	0.27848101265822783	0.0949367088607595
0.152317880794702	0.45695364238410596	0.15894039735099338	0.046357615894039736	0.18543046357615894	0.0
0.15270935960591134	0.4630541871921182	0.0	0.059113300492610835	0.3251231527093596	0.0
0.1529175050301811	0.4346076458752515	0.0	0.0	0.2977867203219316	0.11468812877263582
0.15300546448087432	0.5792349726775956	0.0	0.06557377049180328	0.20218579234972678	0.0
0.15328467153284672	0.5620437956204379	0.0	0.19708029197080293	0.0	0.08759124087591241
0.1553398058252427	0.30097087378640774	0.14563106796116504	0.0	0.3106796116504854	0.08737864077669903
0.15555555555555556	0.48148148148148145	0.0	0.07407407407407407	0.28888888888888886	0.0
0.15753424657534246	0.3835616438356164	0.0	0.0684931506849315	0.3904109589041096	0.0
0.15789473684210525	0.13533834586466165	0.0	0.12781954887218044	0.43609022556390975	0.14285714285714285
0.15833333333333333	0.6416666666666667	0.0	0.0	0.2	0.0
0.15841584158415842	0.48514851485148514	0.0	0.0	0.27722772277227725	0.07920792079207921
0.16037735849056603	0.37735849056603776	0.0	0.14150943396226415	0.32075471698113206	0.0
0.16083916083916083	0.8391608391608392	0.0	0.0	0.0	0.0
0.16083916083916083	0.4125874125874126	0.0	0.055944055944055944	0.25874125874125875	0.11188811188811189
0.16140350877192983	0.22807017543859648	0.0	0.08421052631578947	0.3649122807017544	0.16140350877192983
0.16149068322981366	0.37267080745341613	0.0	0.0	0.38509316770186336	0.08074534161490683
0.16216216216216217	0.44144144144144143	0.0	0.0	0.3963963963963964	0.0
0.1625	0.49375	0.0	0.0	0.34375	0.0
0.16272965879265092	0.2755905511811024	0.0	0.08398950131233596	0.38320209973753283	0.09448818897637795
0.16346153846153846	0.5625	0.0	0.0	0.27403846153846156	0.0
0.16346153846153846	0.4519230769230769	0.19230769230769232	0.0	0.19230769230769232	0.0
0.16393442622950818	0.4016393442622951	0.19672131147540983	0.0	0.1721311475409836	0.06557377049180328
0.16461916461916462	0.0	0.0	0.11302211302211303	0.48894348894348894	0.2334152334152334
0.16568047337278108	0.6272189349112426	0.0	0.0	0.20710059171597633	0.0
